respondent_id,wave,concept_id,concept_name,question_code,question_text,verbatim_text,verbatim_text_clean,sentiment_polarity,sentiment_label,toxicity_flag,length_chars,length_tokens,topic_label,embeddings_ref,source_file
jan24_csoap_glory_girls_night_out_cool_aid_r0001,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,The product sounds lovely and quick and easy to use,the product sounds lovely and quick and easy to use,0.4222222222222222,positive,False,51,10,general,29b2337647b867b5,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0002,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,hydrating,hydrating,0.0,neutral,False,9,1,general,3b2e841657e9fc6f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0003,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,A cooling jelly sounds great,a cooling jelly sounds great,0.8,positive,False,28,5,general,8b29209fcf5b1cd5,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0004,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,What it does,what it does,0.0,neutral,False,12,3,general,ec6f4b0fe3f401fb,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0005,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,"This product sounds rather innovative, distinctive and exciting because I've never heard of anything quite like it before.","this product sounds rather innovative, distinctive and exciting because i've never heard of anything quite like it before.",0.4,positive,False,122,18,general,9105e2fc54fa2078,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0006,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,It helps soothe and replenish skin,it helps soothe and replenish skin,0.0,neutral,False,34,6,skincare,7e38e2a7e37579a8,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0007,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,It's very nice,it's very nice,0.78,positive,False,14,3,general,b015451b95ff9757,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0008,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Looks very new,looks very new,0.17727272727272728,positive,False,14,3,general,ece61b28a6f964cf,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0009,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,the wipes would be refreshing and have a great fragrance,the wipes would be refreshing and have a great fragrance,0.65,positive,False,56,10,scent,0869582fdc17b9a9,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0010,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Looks easy and fun,looks easy and fun,0.3666666666666667,positive,False,18,4,general,c244ef4275c81433,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0011,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I like the cool aid idea. Interesting to see what jelly cream is like,i like the cool aid idea. interesting to see what jelly cream is like,0.425,positive,False,69,14,general,84a7ffd1f9135673,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0012,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,"Hudrate skin brightening, emergency pouch","hudrate skin brightening, emergency pouch",0.0,neutral,False,41,5,skincare,70009fd8a0cceafc,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0013,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,The picture is most attractive,the picture is most attractive,0.65,positive,False,30,5,general,9ad7c73b4860da8a,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0014,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Idea,idea,0.0,neutral,False,4,1,general,1cba77c39b4d0a81,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0015,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Glimmer effect,glimmer effect,0.0,neutral,False,14,2,general,8e9bec135b1190fc,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0016,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,"I like the idea of the cherry and cucumber scents, and the cooling aspect of the product.","i like the idea of the cherry and cucumber scents, and the cooling aspect of the product.",0.0,neutral,False,89,17,scent,a3187d352bef8b07,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0017,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Believable,believable,0.5,positive,False,10,1,general,b239c6299f044415,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0018,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,The idea of hydrating skin in this way,the idea of hydrating skin in this way,0.0,neutral,False,38,8,skincare,9b87204a0c56893b,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0019,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I love that it hydrates for hundred hours and is cooling and to be stored in the fridge.,i love that it hydrates for hundred hours and is cooling and to be stored in the fridge.,0.5,positive,False,88,18,skincare,04d49fee54d96ef1,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0020,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,100 hour hydration,100 hour hydration,0.0,neutral,False,18,3,general,ccbba15216f252f1,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0021,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,keeps my skin hydrated and soft even after a night  out,keeps my skin hydrated and soft even after a night out,0.1,neutral,False,54,11,skincare,c464070eb5503227,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0022,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I love the smell and idea about cooling jelly for skin sounds interesting,i love the smell and idea about cooling jelly for skin sounds interesting,0.5,positive,False,73,13,scent,4baa618a5dc9ca8f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0023,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Smell and moisturising,smell and moisturising,0.0,neutral,False,22,3,scent,039bed38859937cd,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0024,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,The name,the name,0.0,neutral,False,8,2,general,04dc8a9a55d5b75f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0025,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Targeted product,targeted product,0.0,neutral,False,16,2,general,71090e1e9983310d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0026,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Love the cooling element of this jelly to refresh skin and wake up your senses.,love the cooling element of this jelly to refresh skin and wake up your senses.,0.5,positive,False,79,15,skincare,eb378e828970e2ef,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0027,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,A good product,a good product,0.7,positive,False,14,3,general,365dd6f8fbc14039,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0028,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Colour,colour,0.0,neutral,False,6,1,general,296cc9a02b167493,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0029,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I like the idea of it being fresh and cold from fridge,i like the idea of it being fresh and cold from fridge,-0.15,negative,False,54,12,general,4f936c4b710153da,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0030,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I like being cool and fresh and hydrated,i like being cool and fresh and hydrated,0.32499999999999996,positive,False,40,8,skincare,3078fa544126dabd,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0031,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I like that it’s quite original,i like that it’s quite original,0.375,positive,False,31,6,general,e145db3f5b2be8fd,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0032,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,I have very dry skin and this sounds like it could be a saviour! Hoping ill see this in stores soon,i have very dry skin and this sounds like it could be a saviour! hoping ill see this in stores soon,-0.30416666666666664,negative,False,99,21,skincare,6f22d93e2d9e1dc0,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0033,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,"The claims it makes on your skin saying its ant-inflammatory and skin healing these are the benefits I would like my skin to feel and soothes skin , there is also an active ingredient brightening the skin making the skin less dull, this would be ideal for skin because of the pale colour. I am enjoying all the claims the products makes.","the claims it makes on your skin saying its ant-inflammatory and skin healing these are the benefits i would like my skin to feel and soothes skin , there is also an active ingredient brightening the skin making the skin less dull, this would be ideal for skin because of the pale colour. i am enjoying all the claims the products makes.",0.09972222222222223,neutral,False,337,62,skincare,cb432ed0e66b85cd,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_girls_night_out_cool_aid_r0034,Jan24,soap_glory_girls_night_out_cool_aid,Soap & Glory Girl's Night Out Cool Aid​,LIKES,What did you like about this concept?,Brand quality,brand quality,0.0,neutral,False,13,2,brand,2dececbae2696488,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0000,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Liked all,liked all,0.6,positive,False,9,2,general,1b765b626c2022ec,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0001,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,applicator,applicator,0.0,neutral,False,10,1,general,820d98e7a0a6a2c1,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0002,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Distinctive,distinctive,0.0,neutral,False,11,1,general,bcf0b8cbd070eb22,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0003,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Every thing,every thing,0.0,neutral,False,11,2,general,0bced2f271346bef,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0004,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Good,good,0.7,positive,False,4,1,general,755f85c2723bb393,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0005,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,New thing,new thing,0.13636363636363635,positive,False,9,2,general,5360dc479e688567,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0006,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,I like an overall shimmer look on my body,i like an overall shimmer look on my body,0.0,neutral,False,41,9,general,e818d470258aa474,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0007,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Liked everything,liked everything,0.6,positive,False,16,2,general,1ee1300e8d97ce1d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0008,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,It sounds like it would work well,it sounds like it would work well,0.0,neutral,False,33,7,general,15331d74dff6fb6d,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0009,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,Lije everything about this product,lije everything about this product,0.0,neutral,False,34,5,general,2d08c705e0ea7e3f,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
jan24_csoap_glory_liquid_lingerie_its_blur_fect_r0010,Jan24,soap_glory_liquid_lingerie_its_blur_fect,Soap & Glory Liquid Lingerie It’s Blur-fect!​,LIKES,What did you like about this concept?,I liked the idea of the product and would like to buy it,i liked the idea of the product and would like to buy it,0.6,positive,False,56,13,general,622bc18371b5a4d5,Witty Optimist_S&G Jan'24 Verbatims V2.xlsx
